"V1"
NA
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.97
0.62
0.63
0.64
0.66
0.86
0.76
0.77
0.81
0.81
0.74
0.74
0.73
0.76
0.76
0.74
0.76
0.76
0.86
0.8
0.8
0.79
0.89
0.88
0.85
0.89
0.88
0.89
0.9
0.89
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.88
0.87
