"V1"
0.73
0.75
0.75
0.75
0.73
0.73
0.73
0.71
0.71
0.81
0.8
0.8
0.81
0.8
0.77
0.76
0.76
0.82
0.82
0.81
0.81
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.78
0.83
0.84
0.84
0.84
0.84
0.83
0.83
0.83
0.83
0.83
0.83
0.73
0.82
0.73
0.73
0.73
0.82
0.73
0.73
0.73
0.73
0.73
0.72
0.72
0.72
0.81
0.71
