"age","sexMale","ethnicitySouth Asian","ethnicityBlack","ethnicityMixed","ethnicityChinese","ethnicityOther","triglycerides","employmentUnemployed","smoking_status_refinedFormer_Long","housingRenter","salt_addedSometimes","crp","employmentUnable to work","whr","alcohol_consumptionFormer drinker","comparative_body_size_10About average"
0.798286354168707,0.798117078999432,0.79851684263449,0.798265786501081,0.798123608417726,0.797958903841257,0.79788348905996,0.798211592329239,0.797975880328821,0.79781068604598,0.797748330101271,0.797523065170124,0.797586400527577,0.797564526976292,0.797480950422127,0.7975269828211,0.797017035252329
0.792383433559904,0.791823519617637,0.792083276200923,0.791779037955509,0.791733968645733,0.791341991341991,0.791216038863098,0.791539440951206,0.791084536378654,0.790928744458156,0.79092838534015,0.790624963272022,0.790639523874818,0.790592675298558,0.790566688213747,0.79065532506709,0.789607679901798
0.80418927477751,0.804410638381227,0.804950409068056,0.804752535046653,0.804513248189719,0.804575816340522,0.804550939256822,0.804883743707273,0.804867224278989,0.804692627633804,0.804568274862392,0.804421167068226,0.804533277180336,0.804536378654026,0.804395212630507,0.804398640575111,0.804426390602861
