"household_income18-31k","household_income31-52k","household_income52-100k","household_income>100k","highest_qualificationCSEs","highest_qualificationO-levels/GCSEs","highest_qualificationProfessional (nursing/teaching)","highest_qualificationVocational (NVQ/HND/HNC)","highest_qualificationA-levels","highest_qualificationUniversity degree","employmentRetired","employmentOther economically inactive","employmentUnemployed","employmentUnable to work","housingRenter","housingOther","household_size2 people","household_size3-5 people","household_size6+ people","diet_score","alcohol_consumptionFormer drinker","alcohol_consumptionSocial drinker","alcohol_consumptionModerate drinker","alcohol_consumptionDaily drinker","salt_addedSometimes","salt_addedUsually","salt_addedAlways","sleep_hrs","sleep_catShort","sleep_catLong","insomniaSometimes","insomniaUsually","smoking_status_refinedFormer_Recent","smoking_status_refinedFormer_Long","smoking_status_refinedCurrent","pack_yrs","passive_total_hrs","passive_catLow","passive_catHigh","met_min_week_all","mh_sought_helpYes","work_job_satisfaction_num","neuroticism_score","breastfedYes","comparative_body_size_10About average","comparative_body_size_10Plumper","maternal_smoking_birthYes","birth_weight","no2_2010","pm2.5_2010","pm10_2010","urban_rural_3lvlTown","urban_rural_3lvlRural","dbp","grip_strength","whr","heel_bone_density","body_fat_mass","wbc","platelets","albumin","alp","alt","apoa1","apob","ast","bilirubin","total_cholesterol","creatinine","crp","cystatin_c","ggt","hba1c","hdl_cholesterol","ldl_direct","lpa","triglycerides","neutrophill_count","lymphocyte_count","monocyte_count"
0.38,0.28,0.46,0.18,0.31,0.52,0.15,0.18,0.32,0.14,0.2,0.17,0.85,0.69,0.78,0.25,0.21,0.14,0.15,0.41,0.62,0.4,0.48,0.21,0.78,0.17,0.28,0.24,0.09,0.27,0.21,0.19,0.24,0.84,0.06,0.3,0.5,0.11,0.16,0.19,0.28,0.36,0.31,0.18,0.6,0.1,0.36,0.24,0.45,0.12,0.23,0.31,0.14,0.57,0.2,0.67,0.15,0.26,0.14,0.5,0.27,0.51,0.2,0.14,0.34,0.36,0.2,0.39,0.27,0.73,0.25,0.28,0.54,0.23,0.02,0.34,0.96,0.36,0.28,0.41
0.37,0.27,0.45,0.18,0.31,0.52,0.15,0.18,0.31,0.14,0.19,0.17,0.85,0.68,0.78,0.25,0.2,0.14,0.13,0.41,0.61,0.4,0.48,0.21,0.78,0.16,0.27,0.23,0.09,0.26,0.21,0.19,0.24,0.84,0.06,0.29,0.5,0.11,0.16,0.18,0.27,0.36,0.31,0.17,0.6,0.1,0.36,0.23,0.43,0.11,0.23,0.31,0.14,0.55,0.2,0.67,0.14,0.26,0.14,0.5,0.26,0.51,0.2,0.13,0.33,0.36,0.2,0.39,0.26,0.73,0.25,0.28,0.53,0.23,0.02,0.34,0.96,0.34,0.27,0.4
0.37,0.26,0.43,0.18,0.31,0.52,0.15,0.18,0.31,0.14,0.19,0.16,0.84,0.68,0.78,0.25,0.2,0.14,0.13,0.41,0.61,0.4,0.47,0.21,0.78,0.16,0.27,0.23,0.09,0.26,0.21,0.19,0.24,0.84,0.05,0.29,0.5,0.1,0.16,0.16,0.27,0.35,0.31,0.17,0.6,0.1,0.36,0.23,0.42,0.1,0.23,0.31,0.14,0.55,0.19,0.66,0.14,0.26,0.14,0.5,0.26,0.51,0.2,0.12,0.33,0.36,0.2,0.39,0.26,0.73,0.25,0.28,0.53,0.22,0.02,0.34,0.96,0.34,0.27,0.4
0.36,0.26,0.42,0.17,0.3,0.52,0.14,0.18,0.31,0.14,0.17,0.16,0.84,0.68,0.78,0.25,0.2,0.14,0.13,0.4,0.6,0.39,0.47,0.21,0.77,0.15,0.27,0.23,0.09,0.26,0.21,0.19,0.24,0.84,0.05,0.28,0.5,0.1,0.15,0.16,0.27,0.34,0.31,0.17,0.6,0.09,0.36,0.23,0.42,0.08,0.23,0.31,0.14,0.55,0.18,0.65,0.13,0.26,0.14,0.49,0.26,0.5,0.2,0.12,0.33,0.36,0.2,0.39,0.26,0.73,0.25,0.27,0.53,0.21,0.02,0.34,0.96,0.34,0.26,0.4
0.36,0.26,0.41,0.17,0.29,0.52,0.13,0.17,0.3,0.14,0.16,0.15,0.84,0.67,0.78,0.24,0.2,0.14,0.12,0.39,0.59,0.39,0.47,0.21,0.76,0.15,0.25,0.22,0.09,0.26,0.2,0.19,0.24,0.84,0.05,0.28,0.5,0.1,0.14,0.15,0.27,0.33,0.3,0.16,0.6,0.09,0.34,0.22,0.42,0.08,0.23,0.31,0.14,0.55,0.17,0.64,0.13,0.26,0.14,0.49,0.26,0.5,0.2,0.12,0.33,0.36,0.2,0.39,0.26,0.73,0.25,0.27,0.52,0.2,0.02,0.34,0.96,0.33,0.26,0.39
0.36,0.25,0.41,0.16,0.28,0.52,0.13,0.17,0.3,0.13,0.16,0.15,0.84,0.66,0.77,0.24,0.2,0.14,0.12,0.39,0.58,0.39,0.47,0.2,0.76,0.15,0.25,0.22,0.09,0.26,0.19,0.19,0.24,0.84,0.05,0.28,0.48,0.1,0.13,0.15,0.26,0.33,0.3,0.16,0.6,0.09,0.34,0.22,0.42,0.08,0.22,0.31,0.13,0.55,0.17,0.63,0.12,0.26,0.14,0.49,0.26,0.49,0.2,0.12,0.32,0.35,0.2,0.39,0.26,0.73,0.25,0.27,0.52,0.2,0.02,0.34,0.95,0.32,0.25,0.39
0.35,0.25,0.4,0.15,0.28,0.52,0.13,0.17,0.28,0.13,0.16,0.15,0.84,0.66,0.77,0.24,0.2,0.14,0.12,0.38,0.57,0.39,0.47,0.2,0.76,0.14,0.24,0.22,0.09,0.26,0.19,0.18,0.23,0.84,0.05,0.26,0.48,0.1,0.13,0.15,0.26,0.33,0.3,0.16,0.59,0.09,0.34,0.21,0.4,0.08,0.22,0.3,0.13,0.55,0.17,0.63,0.12,0.24,0.14,0.49,0.26,0.49,0.18,0.12,0.32,0.35,0.2,0.38,0.26,0.73,0.25,0.26,0.52,0.2,0.02,0.34,0.95,0.31,0.25,0.39
0.34,0.25,0.4,0.14,0.28,0.52,0.13,0.17,0.28,0.13,0.16,0.15,0.84,0.66,0.77,0.24,0.19,0.14,0.12,0.38,0.57,0.39,0.47,0.2,0.76,0.14,0.24,0.22,0.09,0.26,0.18,0.18,0.23,0.84,0.05,0.23,0.48,0.09,0.13,0.14,0.25,0.33,0.3,0.15,0.59,0.08,0.34,0.21,0.4,0.08,0.22,0.29,0.13,0.55,0.16,0.63,0.11,0.24,0.13,0.46,0.26,0.49,0.18,0.11,0.31,0.35,0.21,0.36,0.26,0.73,0.23,0.26,0.52,0.2,0.02,0.34,0.95,0.31,0.25,0.39
0.34,0.23,0.39,0.14,0.28,0.52,0.13,0.17,0.28,0.13,0.16,0.15,0.83,0.66,0.77,0.23,0.18,0.13,0.12,0.38,0.55,0.39,0.47,0.19,0.76,0.14,0.23,0.22,0.09,0.26,0.18,0.17,0.23,0.84,0.05,0.23,0.47,0.09,0.13,0.14,0.25,0.33,0.3,0.15,0.59,0.07,0.34,0.21,0.4,0.08,0.22,0.28,0.12,0.52,0.16,0.63,0.11,0.24,0.13,0.46,0.25,0.49,0.18,0.11,0.31,0.35,0.21,0.36,0.26,0.73,0.22,0.26,0.51,0.2,0.02,0.33,0.95,0.31,0.24,0.38
0.33,0.23,0.39,0.14,0.27,0.52,0.13,0.16,0.27,0.13,0.16,0.14,0.83,0.65,0.77,0.23,0.18,0.12,0.12,0.38,0.55,0.38,0.47,0.19,0.76,0.14,0.23,0.21,0.09,0.26,0.17,0.17,0.23,0.84,0.05,0.22,0.47,0.09,0.13,0.14,0.25,0.33,0.3,0.15,0.59,0.07,0.33,0.21,0.4,0.08,0.22,0.28,0.12,0.52,0.16,0.62,0.1,0.24,0.13,0.45,0.25,0.48,0.17,0.1,0.31,0.34,0.21,0.36,0.26,0.73,0.22,0.26,0.51,0.19,0.02,0.33,0.95,0.31,0.24,0.38
0.33,0.23,0.39,0.13,0.27,0.51,0.13,0.16,0.27,0.13,0.15,0.14,0.83,0.65,0.77,0.22,0.17,0.12,0.11,0.37,0.55,0.38,0.46,0.19,0.76,0.14,0.22,0.21,0.09,0.26,0.17,0.17,0.22,0.84,0.05,0.22,0.46,0.09,0.13,0.13,0.24,0.31,0.3,0.15,0.58,0.07,0.33,0.21,0.39,0.07,0.22,0.28,0.12,0.52,0.16,0.62,0.09,0.23,0.13,0.44,0.24,0.48,0.16,0.08,0.31,0.34,0.21,0.36,0.26,0.73,0.22,0.26,0.51,0.19,0.02,0.33,0.94,0.31,0.24,0.38
0.32,0.23,0.37,0.12,0.26,0.51,0.13,0.16,0.27,0.13,0.14,0.12,0.83,0.64,0.77,0.22,0.17,0.12,0.11,0.37,0.54,0.38,0.46,0.19,0.76,0.14,0.22,0.21,0.09,0.26,0.16,0.17,0.22,0.84,0.05,0.21,0.45,0.09,0.12,0.13,0.24,0.31,0.3,0.15,0.58,0.07,0.33,0.21,0.39,0.07,0.22,0.28,0.12,0.52,0.16,0.62,0.09,0.23,0.13,0.41,0.24,0.48,0.16,0.08,0.31,0.33,0.21,0.36,0.25,0.73,0.22,0.25,0.51,0.19,0.02,0.33,0.94,0.3,0.23,0.38
0.31,0.23,0.36,0.12,0.26,0.51,0.12,0.16,0.25,0.13,0.13,0.12,0.83,0.64,0.77,0.2,0.17,0.12,0.11,0.37,0.54,0.38,0.46,0.19,0.74,0.14,0.21,0.21,0.09,0.26,0.16,0.16,0.2,0.84,0.05,0.2,0.45,0.08,0.12,0.12,0.23,0.31,0.3,0.14,0.58,0.07,0.32,0.21,0.39,0.07,0.22,0.28,0.12,0.52,0.16,0.62,0.09,0.23,0.13,0.39,0.24,0.48,0.16,0.08,0.31,0.33,0.21,0.35,0.25,0.73,0.22,0.24,0.51,0.19,0.02,0.33,0.94,0.28,0.23,0.37
0.31,0.23,0.36,0.12,0.26,0.51,0.12,0.16,0.25,0.13,0.13,0.12,0.83,0.64,0.76,0.2,0.17,0.12,0.1,0.37,0.53,0.38,0.46,0.19,0.74,0.14,0.21,0.21,0.09,0.26,0.15,0.15,0.2,0.84,0.05,0.19,0.44,0.08,0.12,0.12,0.22,0.31,0.3,0.14,0.57,0.07,0.32,0.21,0.39,0.07,0.22,0.28,0.12,0.51,0.16,0.62,0.09,0.23,0.13,0.39,0.23,0.48,0.16,0.08,0.3,0.31,0.21,0.35,0.24,0.73,0.22,0.24,0.51,0.17,0.02,0.33,0.94,0.28,0.22,0.36
0.3,0.23,0.36,0.12,0.26,0.5,0.12,0.16,0.24,0.13,0.13,0.12,0.82,0.64,0.76,0.19,0.17,0.11,0.1,0.36,0.52,0.37,0.46,0.19,0.73,0.14,0.21,0.21,0.09,0.26,0.14,0.15,0.2,0.83,0.05,0.19,0.44,0.07,0.12,0.12,0.22,0.3,0.3,0.13,0.57,0.07,0.32,0.2,0.39,0.07,0.22,0.28,0.12,0.51,0.14,0.62,0.09,0.23,0.13,0.39,0.22,0.48,0.16,0.08,0.3,0.31,0.21,0.35,0.24,0.73,0.22,0.24,0.51,0.17,0.02,0.33,0.94,0.28,0.22,0.36
0.3,0.23,0.35,0.12,0.26,0.5,0.12,0.15,0.23,0.13,0.13,0.11,0.82,0.63,0.76,0.19,0.17,0.11,0.1,0.36,0.52,0.37,0.46,0.17,0.73,0.13,0.2,0.21,0.09,0.24,0.13,0.15,0.18,0.83,0.05,0.18,0.42,0.07,0.11,0.12,0.22,0.3,0.3,0.13,0.57,0.07,0.31,0.2,0.39,0.07,0.22,0.28,0.12,0.51,0.13,0.62,0.09,0.23,0.13,0.38,0.22,0.47,0.15,0.07,0.3,0.31,0.21,0.35,0.23,0.74,0.22,0.23,0.51,0.17,0.02,0.33,0.94,0.28,0.21,0.36
0.27,0.23,0.35,0.12,0.25,0.5,0.12,0.15,0.23,0.13,0.13,0.11,0.82,0.62,0.76,0.19,0.17,0.11,0.1,0.35,0.51,0.38,0.46,0.17,0.73,0.13,0.19,0.21,0.09,0.24,0.13,0.15,0.18,0.83,0.05,0.18,0.41,0.07,0.11,0.12,0.22,0.3,0.27,0.12,0.57,0.07,0.3,0.19,0.38,0.07,0.22,0.27,0.11,0.51,0.13,0.62,0.08,0.23,0.13,0.37,0.22,0.47,0.14,0.07,0.3,0.31,0.21,0.34,0.23,0.74,0.21,0.23,0.51,0.17,0.02,0.33,0.94,0.28,0.19,0.35
0.27,0.23,0.35,0.12,0.25,0.5,0.12,0.15,0.22,0.13,0.13,0.11,0.82,0.62,0.76,0.19,0.17,0.11,0.1,0.33,0.51,0.38,0.46,0.16,0.73,0.13,0.19,0.21,0.09,0.24,0.12,0.15,0.17,0.82,0.05,0.18,0.4,0.07,0.11,0.12,0.22,0.29,0.27,0.12,0.57,0.07,0.3,0.18,0.37,0.07,0.21,0.27,0.11,0.51,0.13,0.61,0.08,0.22,0.12,0.36,0.21,0.47,0.14,0.07,0.29,0.31,0.22,0.34,0.23,0.74,0.21,0.22,0.51,0.17,0,0.33,0.94,0.28,0.18,0.34
0.27,0.23,0.35,0.11,0.25,0.5,0.12,0.15,0.22,0.12,0.13,0.1,0.82,0.62,0.76,0.19,0.17,0.11,0.1,0.31,0.51,0.37,0.46,0.15,0.73,0.13,0.19,0.2,0.09,0.24,0.12,0.14,0.17,0.82,0.05,0.18,0.4,0.07,0.11,0.12,0.22,0.29,0.27,0.11,0.56,0.07,0.29,0.18,0.35,0.07,0.21,0.27,0.1,0.51,0.13,0.61,0.08,0.22,0.12,0.35,0.21,0.47,0.13,0.07,0.28,0.31,0.22,0.34,0.23,0.74,0.21,0.2,0.5,0.16,0,0.33,0.94,0.28,0.18,0.34
0.27,0.23,0.35,0.11,0.24,0.5,0.12,0.15,0.22,0.11,0.13,0.1,0.82,0.62,0.76,0.19,0.17,0.11,0.1,0.31,0.5,0.37,0.46,0.15,0.73,0.13,0.19,0.2,0.09,0.24,0.12,0.14,0.15,0.82,0.05,0.18,0.39,0.07,0.11,0.12,0.21,0.29,0.26,0.11,0.56,0.07,0.29,0.18,0.34,0.07,0.21,0.27,0.1,0.5,0.13,0.6,0.07,0.21,0.12,0.33,0.21,0.47,0.13,0.07,0.25,0.31,0.22,0.34,0.23,0.74,0.21,0.2,0.5,0.15,0,0.33,0.94,0.27,0.17,0.34
0.27,0.23,0.35,0.11,0.24,0.49,0.12,0.15,0.22,0.1,0.13,0.1,0.81,0.62,0.76,0.19,0.17,0.11,0.1,0.31,0.48,0.37,0.46,0.15,0.73,0.12,0.19,0.2,0.09,0.24,0.12,0.14,0.15,0.82,0.05,0.18,0.39,0.07,0.11,0.12,0.21,0.29,0.26,0.11,0.56,0.07,0.29,0.18,0.34,0.07,0.21,0.27,0.1,0.5,0.12,0.6,0.07,0.21,0.12,0.33,0.21,0.47,0.13,0.07,0.25,0.31,0.22,0.34,0.22,0.74,0.21,0.2,0.5,0.15,0,0.33,0.94,0.27,0.17,0.34
0.26,0.22,0.35,0.1,0.24,0.49,0.12,0.14,0.22,0.1,0.13,0.1,0.81,0.6,0.76,0.19,0.17,0.11,0.1,0.29,0.48,0.37,0.46,0.13,0.73,0.12,0.19,0.2,0.09,0.23,0.12,0.14,0.14,0.81,0.04,0.18,0.39,0.07,0.11,0.12,0.21,0.29,0.26,0.11,0.55,0.07,0.29,0.18,0.34,0.07,0.21,0.27,0.1,0.5,0.12,0.6,0.07,0.21,0.12,0.32,0.21,0.47,0.12,0.07,0.25,0.31,0.23,0.33,0.22,0.74,0.21,0.2,0.49,0.15,0,0.33,0.94,0.27,0.17,0.34
0.26,0.22,0.35,0.1,0.23,0.49,0.12,0.14,0.22,0.1,0.13,0.1,0.81,0.59,0.76,0.19,0.17,0.11,0.1,0.29,0.48,0.37,0.45,0.13,0.73,0.12,0.19,0.2,0.08,0.23,0.12,0.14,0.14,0.81,0.04,0.18,0.39,0.07,0.11,0.12,0.21,0.29,0.25,0.11,0.55,0.07,0.29,0.18,0.34,0.07,0.21,0.27,0.1,0.5,0.12,0.6,0.06,0.2,0.12,0.31,0.21,0.47,0.12,0.07,0.25,0.31,0.23,0.33,0.22,0.74,0.21,0.2,0.49,0.15,0,0.33,0.94,0.27,0.17,0.34
0.26,0.22,0.34,0.09,0.22,0.49,0.11,0.14,0.22,0.1,0.12,0.1,0.81,0.58,0.74,0.19,0.16,0.11,0.1,0.29,0.47,0.37,0.44,0.13,0.73,0.11,0.19,0.19,0.07,0.23,0.12,0.14,0.14,0.81,0.04,0.18,0.39,0.07,0.11,0.12,0.21,0.29,0.24,0.11,0.54,0.07,0.29,0.17,0.34,0.07,0.18,0.27,0.1,0.5,0.12,0.6,0.06,0.2,0.12,0.3,0.21,0.47,0.12,0.07,0.25,0.31,0.23,0.33,0.21,0.75,0.21,0.2,0.49,0.15,0,0.33,0.94,0.27,0.17,0.33
0.26,0.22,0.34,0.09,0.22,0.49,0.11,0.14,0.22,0.1,0.12,0.09,0.81,0.57,0.74,0.17,0.16,0.11,0.1,0.29,0.47,0.37,0.44,0.13,0.73,0.11,0.19,0.19,0.07,0.23,0.11,0.14,0.14,0.81,0.04,0.17,0.39,0.07,0.11,0.11,0.21,0.28,0.24,0.11,0.54,0.07,0.29,0.17,0.34,0.07,0.18,0.27,0.09,0.5,0.11,0.6,0.06,0.2,0.12,0.3,0.21,0.46,0.12,0.07,0.25,0.31,0.23,0.33,0.19,0.75,0.21,0.2,0.49,0.15,0,0.33,0.94,0.26,0.15,0.33
0.26,0.22,0.34,0.08,0.22,0.48,0.11,0.13,0.22,0.1,0.12,0.08,0.81,0.56,0.73,0.17,0.16,0.11,0.1,0.27,0.47,0.36,0.44,0.13,0.72,0.1,0.19,0.19,0.07,0.23,0.1,0.14,0.14,0.81,0.04,0.17,0.39,0.07,0.11,0.11,0.21,0.28,0.24,0.11,0.54,0.07,0.29,0.17,0.34,0.07,0.18,0.27,0.08,0.5,0.11,0.6,0.06,0.2,0.12,0.3,0.21,0.46,0.12,0.07,0.25,0.31,0.25,0.33,0.19,0.75,0.21,0.2,0.49,0.15,0,0.33,0.94,0.26,0.15,0.32
0.26,0.2,0.34,0.08,0.22,0.48,0.11,0.13,0.19,0.1,0.12,0.08,0.81,0.56,0.72,0.17,0.16,0.11,0.1,0.26,0.47,0.36,0.44,0.13,0.72,0.1,0.19,0.19,0.06,0.23,0.1,0.14,0.14,0.81,0.04,0.17,0.38,0.07,0.11,0.11,0.21,0.26,0.24,0.11,0.54,0.07,0.29,0.17,0.34,0.07,0.18,0.27,0.08,0.49,0.11,0.6,0.06,0.2,0.12,0.3,0.21,0.46,0.12,0.07,0.24,0.31,0.27,0.33,0.19,0.75,0.21,0.2,0.49,0.15,0,0.33,0.94,0.25,0.14,0.31
0.26,0.2,0.34,0.08,0.22,0.47,0.11,0.13,0.19,0.1,0.12,0.08,0.81,0.55,0.72,0.17,0.16,0.11,0.1,0.25,0.46,0.35,0.43,0.13,0.72,0.1,0.18,0.19,0.06,0.23,0.1,0.14,0.14,0.81,0.04,0.17,0.38,0.07,0.11,0.11,0.2,0.26,0.23,0.11,0.54,0.07,0.29,0.17,0.33,0.07,0.17,0.27,0.08,0.49,0.11,0.6,0.06,0.2,0.12,0.29,0.21,0.46,0.12,0.07,0.23,0.31,0.28,0.33,0.19,0.75,0.21,0.2,0.49,0.13,0,0.33,0.94,0.25,0.14,0.31
0.26,0.19,0.34,0.08,0.22,0.47,0.1,0.13,0.19,0.1,0.12,0.08,0.81,0.55,0.72,0.16,0.16,0.11,0.1,0.25,0.46,0.31,0.42,0.13,0.71,0.09,0.18,0.19,0.06,0.23,0.1,0.14,0.14,0.81,0.04,0.16,0.37,0.07,0.11,0.1,0.19,0.26,0.23,0.11,0.54,0.07,0.29,0.17,0.33,0.07,0.17,0.27,0.08,0.49,0.11,0.6,0.06,0.2,0.12,0.29,0.21,0.46,0.12,0.07,0.23,0.31,0.28,0.33,0.18,0.76,0.21,0.2,0.49,0.13,0,0.33,0.94,0.24,0.14,0.31
0.26,0.19,0.34,0.08,0.22,0.46,0.1,0.13,0.19,0.1,0.12,0.08,0.81,0.55,0.72,0.16,0.16,0.11,0.1,0.25,0.46,0.31,0.42,0.13,0.71,0.09,0.18,0.19,0.06,0.23,0.1,0.14,0.14,0.81,0.04,0.16,0.37,0.07,0.1,0.1,0.18,0.26,0.23,0.11,0.54,0.07,0.29,0.17,0.33,0.07,0.17,0.27,0.08,0.49,0.11,0.6,0.06,0.2,0.12,0.29,0.21,0.46,0.11,0.07,0.23,0.31,0.28,0.33,0.16,0.76,0.21,0.2,0.49,0.13,0,0.33,0.94,0.24,0.14,0.31
