"V1"
NA
0.52
0.65
0.73
0.9
0.95
0.98
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.99
0.98
0.98
0.97
0.91
0.91
0.92
0.93
0.9
0.89
0.88
0.88
0.85
0.86
0.81
0.76
0.78
0.81
0.8
0.72
0.75
0.83
0.85
0.79
0.85
0.76
0.78
0.76
0.76
0.78
0.8
0.73
0.78
0.89
0.86
0.67
0.68
0.67
0.66
0.66
0.65
0.64
0.62
0.6
0.6
0.65
0.63
0.69
0.69
0.67
0.62
0.64
0.64
0.64
0.6
0.69
0.69
0.67
0.67
0.65
0.65
0.65
0.65
0.64
0.64
0.63
0.62
0.6
0.59
0.6
0.59
0.59
