"V1"
0.66
0.66
0.7
0.54
0.64
0.61
0.58
0.55
0.56
0.56
0.6
0.53
0.64
0.66
0.6
0.65
0.68
0.69
0.7
0.74
0.74
0.74
0.75
0.75
0.75
0.65
0.81
0.81
0.72
0.73
0.73
0.73
0.74
0.74
0.77
0.78
0.78
0.74
0.74
0.76
0.73
0.72
0.73
0.74
0.73
0.74
0.74
0.74
0.73
0.81
0.81
0.72
0.72
0.76
0.76
0.76
0.76
0.87
0.87
0.88
0.88
0.88
0.88
0.88
0.88
0.88
0.88
0.86
0.82
0.74
0.77
0.77
0.9
0.92
0.65
0.65
0.63
0.65
0.65
0.64
0.62
0.61
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
0.64
