"V1"
0.170068027210884
0.0392464678178964
0.0268528464017186
0.0237304224015187
0.023191094619666
0.0927643784786642
0.0850340136054422
0.187421907538526
0.340136054421769
0.542770299609205
1.16279069767442
1.75857577073383
3.24919441460795
4.08163265306122
6.20518477661335
4.91496598639456
5.26239067055394
6.58327847267939
9.49764521193093
5.34322820037106
4.19575725026853
5.3134110787172
4.37838400666389
4.25170068027211
3.77158555729984
3.17492711370262
2.55322908384133
14.2045454545454
5.12577123872805
4.64099260966845
2.19266277939747
2.2844486631862
2.46355685131195
3.54924578527063
2.80737499582484
3.62644000517755
3.40909090909091
5.47112462006079
5.61528182701652
6.55116213151927
6.859410430839
8.23129251700679
14.3494897959184
21.5242346938775
10.7621173469388
10.7621173469388
8.99659863945577
7.49716553287981
6.42614188532555
4.49829931972789
3.38961330214975
3.61231030873888
2.60889077853364
2.60889077853364
2.7059803513242
1.73926051902242
2.30008329862557
1.59716060337178
1.59716060337178
1.46026112308277
1.41969831410825
1.84538493576394
1.71357172606652
1.65448304585733
1.59933361099542
1.49937526030821
1.33277800916285
1.33277800916285
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
