"V1"
0.56
0.76
0.88
0.93
0.94
0.94
0.98
0.99
0.98
0.97
0.93
0.97
0.88
0.86
0.87
0.8
0.85
0.81
0.76
0.72
0.69
0.78
0.78
0.77
0.76
0.75
0.72
0.52
0.56
0.57
0.66
0.65
0.64
0.6
0.63
0.93
0.61
0.97
0.57
0.56
0.56
0.55
0.53
0.52
0.54
0.54
0.55
0.56
0.57
0.6
0.99
0.63
0.68
0.68
0.99
0.98
0.99
0.96
0.96
0.96
0.96
0.99
0.99
0.99
0.99
0.99
0.99
0.99
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
